"","seed","P_rej","Paccept","param","c_true","param2","param3"
"278",8,1,0,40,39.7470897111929,"strs","10"
"279",9,1,0,40,39.7554823739423,"strs","10"
"280",10,1,0,40,39.7493218023497,"strs","10"
"281",1,1,0,80,79.4890263389059,"strs","10"
"282",2,1,0,80,79.4900977426611,"strs","10"
"283",3,1,0,80,79.4967047324851,"strs","10"
"284",4,1,0,80,79.4869728150417,"strs","10"
"285",5,1,0,80,79.4816157962655,"strs","10"
"286",6,1,0,80,79.4876870842118,"strs","10"
"287",7,1,0,80,79.4982225544717,"strs","10"
"288",8,1,0,80,79.4945619249746,"strs","10"
"289",9,1,0,80,79.4993832418732,"strs","10"
"290",10,1,0,80,79.4985796890568,"strs","10"
"291",1,1,0,100,99.3721372286551,"strs","10"
"292",2,1,0,100,99.3744586034581,"strs","10"
"293",3,1,0,100,99.3702622720834,"strs","10"
"294",4,1,0,100,99.3689230173894,"strs","10"
"295",5,1,0,100,99.377404963785,"strs","10"
"296",6,1,0,100,99.3718693777163,"strs","10"
"297",7,1,0,100,99.3702622720834,"strs","10"
"298",8,1,0,100,99.3753514399208,"strs","10"
"299",9,1,0,100,99.3763335600298,"strs","10"
"300",10,1,0,100,99.3685658828043,"strs","10"
"301",1,0,1,5,4.97378799840673,"ss","10"
"302",2,0,1,5,4.97450226757689,"ss","10"
"303",3,0,1,5,4.97593080591721,"ss","10"
"304",4,0,1,5,4.97369871476046,"ss","10"
"305",5,0,1,5,4.97378799840673,"ss","10"
"306",6,0,1,5,4.97468083486943,"ss","10"
"307",7,0,1,5,4.9756629549784,"ss","10"
"308",8,0,1,5,4.97084163807982,"ss","10"
"309",9,0,1,5,4.97646650779483,"ss","10"
"310",10,0,1,5,4.97155590724998,"ss","10"
"311",1,0,1,10,9.94215506239475,"ss","10"
"312",2,0,1,10,9.94385145167388,"ss","10"
"313",3,0,1,10,9.939922971238,"ss","10"
"314",4,0,1,10,9.94501213907539,"ss","10"
"315",5,0,1,10,9.94304789885745,"ss","10"
"316",6,0,1,10,9.94278004791864,"ss","10"
"317",7,0,1,10,9.94688709564706,"ss","10"
"318",8,0,1,10,9.94447643719777,"ss","10"
"319",9,0,1,10,9.94394073532015,"ss","10"
"320",10,0,1,10,9.94403001896642,"ss","10"
"321",1,0,1,20,19.8779963539081,"ss","10"
"322",2,1,0,20,19.8820141179902,"ss","10"
"323",3,0,1,20,19.8803177287111,"ss","10"
"324",4,1,0,20,19.8824605362216,"ss","10"
"325",5,0,1,20,19.8746035753498,"ss","10"
"326",6,0,1,20,19.8792463249559,"ss","10"
"327",7,0,1,20,19.8796927431872,"ss","10"
"328",8,0,1,20,19.8771035174454,"ss","10"
"329",9,1,0,20,19.8821034016365,"ss","10"
"330",10,0,1,20,19.8774606520305,"ss","10"
"331",1,1,0,40,39.747446845778,"ss","10"
"332",2,1,0,40,39.7465540093153,"ss","10"
"333",3,1,0,40,39.7493218023497,"ss","10"
"334",4,1,0,40,39.7470897111929,"ss","10"
"335",5,1,0,40,39.7462861583765,"ss","10"
"336",6,1,0,40,39.7415541251242,"ss","10"
"337",7,1,0,40,39.7564644940513,"ss","10"
"338",8,1,0,40,39.7557502248811,"ss","10"
"339",9,1,0,40,39.748428965887,"ss","10"
"340",10,1,0,40,39.7445897690973,"ss","10"
"341",1,1,0,80,79.4895620407835,"ss","10"
"342",2,1,0,80,79.4859014112864,"ss","10"
"343",3,1,0,80,79.4948297759134,"ss","10"
"344",4,1,0,80,79.4915262810015,"ss","10"
"345",5,1,0,80,79.4947404922672,"ss","10"
"346",6,1,0,80,79.48509785847,"ss","10"
"347",7,1,0,80,79.4882227860895,"ss","10"
"348",8,1,0,80,79.5012581984449,"ss","10"
"349",9,1,0,80,79.5027760204315,"ss","10"
"350",10,1,0,80,79.5060795153435,"ss","10"
"351",1,1,0,100,99.3617803256878,"ss","10"
"352",2,1,0,100,99.3651731042461,"ss","10"
"353",3,1,0,100,99.3673159117565,"ss","10"
"354",4,1,0,100,99.3602625037012,"ss","10"
"355",5,1,0,100,99.3617803256878,"ss","10"
"356",6,1,0,100,99.3549947685713,"ss","10"
"357",7,1,0,100,99.3581196961907,"ss","10"
"358",8,1,0,100,99.3679408972804,"ss","10"
"359",9,1,0,100,99.3665123589401,"ss","10"
"360",10,1,0,100,99.3666909262326,"ss","10"
"361",1,0,1,5,4.9747701185157,"srs","100"
"362",2,0,1,5,4.97369871476046,"srs","100"
"363",3,0,1,5,4.97512725310078,"srs","100"
"364",4,0,1,5,4.97602008956348,"srs","100"
"365",5,0,1,5,4.97244874371268,"srs","100"
"366",6,0,1,5,4.97289516194403,"srs","100"
"367",7,0,1,5,4.97334158017538,"srs","100"
"368",8,0,1,5,4.97494868580824,"srs","100"
"369",9,0,1,5,4.97459155122316,"srs","100"
"370",10,0,1,5,4.97307372923657,"srs","100"
"371",1,0,1,10,9.94340503344253,"srs","100"
"372",2,0,1,10,9.94206577874848,"srs","100"
"373",3,0,1,10,9.94286933156491,"srs","100"
"374",4,0,1,10,9.9363516253872,"srs","100"
"375",5,0,1,10,9.94331574979626,"srs","100"
"376",6,0,1,10,9.94215506239475,"srs","100"
"377",7,0,1,10,9.93786944737379,"srs","100"
"378",8,0,1,10,9.93795873102006,"srs","100"
"379",9,0,1,10,9.94045867311562,"srs","100"
"380",10,0,1,10,9.9419764951022,"srs","100"
"381",1,0,1,20,19.8784427721394,"srs","100"
"382",2,0,1,20,19.8721929169005,"srs","100"
"383",3,1,0,20,19.8808534305887,"srs","100"
"384",4,1,0,20,19.8790677576633,"srs","100"
"385",5,1,0,20,19.8813891324663,"srs","100"
"386",6,0,1,20,19.8795141758947,"srs","100"
"387",7,0,1,20,19.8792463249559,"srs","100"
"388",8,0,1,20,19.8780856375543,"srs","100"
"389",9,0,1,20,19.8734428879483,"srs","100"
"390",10,1,0,20,19.877639219323,"srs","100"
"391",1,1,0,40,39.747446845778,"srs","100"
"392",2,1,0,40,39.7529824318467,"srs","100"
"393",3,1,0,40,39.7386970484435,"srs","100"
"394",4,1,0,40,39.7545002538333,"srs","100"
"395",5,1,0,40,39.7535181337243,"srs","100"
"396",6,1,0,40,39.7452147546212,"srs","100"
"397",7,1,0,40,39.7368220918719,"srs","100"
"398",8,1,0,40,39.746464725669,"srs","100"
"399",9,1,0,40,39.7515538935064,"srs","100"
"400",10,1,0,40,39.7508396243362,"srs","100"
"401",1,1,0,80,79.4971511507165,"srs","100"
"402",2,1,0,80,79.5042938424181,"srs","100"
"403",3,1,0,80,79.4984904054105,"srs","100"
"404",4,1,0,80,79.4974190016553,"srs","100"
"405",5,1,0,80,79.5059902316972,"srs","100"
"406",6,1,0,80,79.4945619249746,"srs","100"
"407",7,1,0,80,79.4922405501716,"srs","100"
"408",8,1,0,80,79.4957226123761,"srs","100"
"409",9,1,0,80,79.5050081115882,"srs","100"
"410",10,1,0,80,79.4909905791238,"srs","100"
"411",1,1,0,100,99.3645481187222,"srs","100"
"412",2,1,0,100,99.3715122431312,"srs","100"
"413",3,1,0,100,99.3631195803818,"srs","100"
"414",4,1,0,100,99.3688337337431,"srs","100"
"415",5,1,0,100,99.3678516136341,"srs","100"
"416",6,1,0,100,99.3657980897699,"srs","100"
"417",7,1,0,100,99.3435664618487,"srs","100"
"418",8,1,0,100,99.3762442763835,"srs","100"
"419",9,1,0,100,99.3596375181773,"srs","100"
"420",10,1,0,100,99.3749050216895,"srs","100"
"421",1,0,1,5,4.97307372923657,"strs","100"
"422",2,0,1,5,4.97521653674705,"strs","100"
"423",3,0,1,5,4.97262731100522,"strs","100"
"424",4,0,1,5,4.97557367133213,"strs","100"
"425",5,0,1,5,4.97405584934554,"strs","100"
"426",6,0,1,5,4.97414513299181,"strs","100"
"427",7,0,1,5,4.97423441663808,"strs","100"
"428",8,0,1,5,4.97316301288284,"strs","100"
"429",9,0,1,5,4.97423441663808,"strs","100"
"430",10,0,1,5,4.97610937320975,"strs","100"
"431",1,0,1,10,9.94010153853054,"strs","100"
"432",2,0,1,10,9.94331574979626,"strs","100"
"433",3,0,1,10,9.9434943170888,"strs","100"
"434",4,0,1,10,9.94242291333356,"strs","100"
"435",5,0,1,10,9.94090509134697,"strs","100"
"436",6,0,1,10,9.939922971238,"strs","100"
"437",7,0,1,10,9.94153007687086,"strs","100"
"438",8,0,1,10,9.9426014806261,"strs","100"
"439",9,1,0,10,9.94644067741571,"strs","100"
"440",10,0,1,10,9.94269076427237,"strs","100"
"441",1,0,1,20,19.8758535463976,"strs","100"
"442",2,1,0,20,19.8734428879483,"strs","100"
"443",3,1,0,20,19.8798713104797,"strs","100"
"444",4,0,1,20,19.878978474017,"strs","100"
"445",5,1,0,20,19.8772820847379,"strs","100"
"446",6,0,1,20,19.8804962960036,"strs","100"
"447",7,0,1,20,19.8849604783171,"strs","100"
"448",8,0,1,20,19.8808534305887,"strs","100"
"449",9,0,1,20,19.880942714235,"strs","100"
"450",10,1,0,20,19.8775499356767,"strs","100"
"451",1,1,0,40,39.7515538935064,"strs","100"
"452",2,1,0,40,39.7459290237914,"strs","100"
"453",3,1,0,40,39.7447683363899,"strs","100"
"454",4,1,0,40,39.7443219181585,"strs","100"
"455",5,1,0,40,39.747446845778,"strs","100"
"456",6,1,0,40,39.7523574463228,"strs","100"
"457",7,1,0,40,39.7552145230035,"strs","100"
"458",8,1,0,40,39.7564644940513,"strs","100"
"459",9,1,0,40,39.7461968747302,"strs","100"
"460",10,1,0,40,39.7527145809079,"strs","100"
"461",1,1,0,80,79.4856335603476,"strs","100"
"462",2,1,0,80,79.4863478295178,"strs","100"
"463",3,1,0,80,79.4793837051087,"strs","100"
"464",4,1,0,80,79.4984011217642,"strs","100"
"465",5,1,0,80,79.4872406659805,"strs","100"
"466",6,1,0,80,79.4917941319403,"strs","100"
"467",7,1,0,80,79.4802765415714,"strs","100"
"468",8,1,0,80,79.4849192911775,"strs","100"
"469",9,1,0,80,79.4896513244298,"strs","100"
"470",10,1,0,80,79.497329718009,"strs","100"
"471",1,1,0,100,99.3705301230222,"strs","100"
"472",2,1,0,100,99.3832084007926,"strs","100"
"473",3,1,0,100,99.3687444500968,"strs","100"
"474",4,1,0,100,99.3712443921924,"strs","100"
"475",5,1,0,100,99.3741907525193,"strs","100"
"476",6,1,0,100,99.370440839376,"strs","100"
"477",7,1,0,100,99.3565125905578,"strs","100"
"478",8,1,0,100,99.3654409551849,"strs","100"
"479",9,1,0,100,99.3757978581522,"strs","100"
"480",10,1,0,100,99.3692801519745,"strs","100"
"481",1,0,1,5,4.97396656569927,"ss","100"
"482",2,0,1,5,4.97325229652911,"ss","100"
"483",3,0,1,5,4.97503796945451,"ss","100"
"484",4,0,1,5,4.97637722414856,"ss","100"
"485",5,0,1,5,4.97325229652911,"ss","100"
"486",6,0,1,5,4.97360943111419,"ss","100"
"487",7,0,1,5,4.97646650779483,"ss","100"
"488",8,0,1,5,4.97602008956348,"ss","100"
"489",9,0,1,5,4.97503796945451,"ss","100"
"490",10,0,1,5,4.97405584934554,"ss","100"
"491",1,0,1,10,9.94224434604102,"ss","100"
"492",2,0,1,10,9.94376216802761,"ss","100"
"493",3,0,1,10,9.94117294228578,"ss","100"
"494",4,0,1,10,9.94510142272166,"ss","100"
"495",5,0,1,10,9.94108365863951,"ss","100"
"496",6,0,1,10,9.94028010582308,"ss","100"
"497",7,0,1,10,9.93867300019022,"ss","100"
"498",8,0,1,10,9.94420858625896,"ss","100"
"499",9,0,1,10,9.94233362968729,"ss","100"
"500",10,0,1,10,9.94304789885745,"ss","100"
"501",1,0,1,20,19.8787106230782,"ss","100"
"502",2,0,1,20,19.8765678155678,"ss","100"
"503",3,1,0,20,19.8821034016365,"ss","100"
"504",4,1,0,20,19.8751392772274,"ss","100"
"505",5,0,1,20,19.874335724411,"ss","100"
"506",6,0,1,20,19.8782642048469,"ss","100"
"507",7,1,0,20,19.8758535463976,"ss","100"
"508",8,1,0,20,19.8750499935812,"ss","100"
"509",9,0,1,20,19.8745142917035,"ss","100"
"510",10,0,1,20,19.8771035174454,"ss","100"
"511",1,1,0,40,39.754053835602,"ss","100"
"512",2,1,0,40,39.7646785895081,"ss","100"
"513",3,1,0,40,39.755393090296,"ss","100"
"514",4,1,0,40,39.7438754999272,"ss","100"
"515",5,1,0,40,39.7536967010169,"ss","100"
"516",6,1,0,40,39.7450361873287,"ss","100"
"517",7,1,0,40,39.7505717733974,"ss","100"
"518",8,1,0,40,39.7549466720647,"ss","100"
"519",9,1,0,40,39.7506610570437,"ss","100"
"520",10,1,0,40,39.7517324607989,"ss","100"
"521",1,1,0,80,79.4992939582269,"ss","100"
"522",2,1,0,80,79.4904548772462,"ss","100"
"523",3,1,0,80,79.4995618091658,"ss","100"
"524",4,1,0,80,79.4938476558045,"ss","100"
"525",5,1,0,80,79.4955440450836,"ss","100"
"526",6,1,0,80,79.4878656515044,"ss","100"
"527",7,1,0,80,79.4985796890568,"ss","100"
"528",8,1,0,80,79.5020617512613,"ss","100"
"529",9,1,0,80,79.490722728185,"ss","100"
"530",10,1,0,80,79.4944726413284,"ss","100"
"531",1,1,0,100,99.3657088061237,"ss","100"
"532",2,1,0,100,99.3652623878923,"ss","100"
"533",3,1,0,100,99.368119464573,"ss","100"
"534",4,1,0,100,99.3596375181773,"ss","100"
"535",5,1,0,100,99.3778513820164,"ss","100"
